Ship_ID,Hull_Integrity,Reactor_Power,Propulsion_Type,Ship_Class
7312431442,Critical,40.0,Plasma Thruster,Shuttle
7312425764,Operational,60.0,Graviton Beam,Explorer
7312402472,Pristine,,Graviton Beam,Hauler
7312387610,Critical,40.0,,Shuttle
7312380245,Critical,80.0,Ion Drive,Explorer
7312370075,Pristine,180.0,Solar Sail,Hauler
7312370023,Pristine,60.0,Hyperdrive,Hauler
7312369984,Operational,60.0,,Shuttle
7312369856,Operational,60.0,Solar Sail,Corvette
7312360257,Operational,,,Corvette
7312358654,Critical,50.0,,Shuttle
7312358579,Critical,60.0,Ion Drive,Troop Transport
7312322826,Pristine,80.0,Hyperdrive,Hauler
7312317138,Critical,80.0,,Freighter
7312311372,Critical,40.0,Ion Drive,Corvette
7312293002,Pristine,40.0,Ion Drive,Shuttle
7312292985,Pristine,40.0,Graviton Beam,Shuttle
7312292959,Operational,40.0,Ion Drive,Shuttle
7312291108,Operational,,Ion Drive,Shuttle
7312276807,Pristine,60.0,Ion Drive,Shuttle
7312203221,Operational,80.0,Hyperdrive,Explorer
7312181319,Critical,,Ion Drive,Corvette
7312174601,Operational,60.0,Ion Drive,Explorer
7312156353,Operational,40.0,Ion Drive,Corvette
7312146497,Critical,,Plasma Thruster,Corvette
7312124399,Operational,120.0,Ion Drive,Shuttle
7312106780,Critical,40.0,Ion Drive,Fighter
7312087895,Critical,60.0,Ion Drive,Corvette
7312087840,Pristine,40.0,,Corvette
7312067777,Critical,60.0,Solar Sail,Troop Transport
7312045928,Critical,40.0,Ion Drive,Corvette
7312045874,Pristine,,Graviton Beam,Explorer
7312034925,Critical,240.0,Ion Drive,Fighter
7312022758,Operational,40.0,Ion Drive,Corvette
7311998455,Critical,60.0,Ion Drive,Corvette
7311998372,Critical,40.0,Ion Drive,Corvette
7311974064,Critical,80.0,Ion Drive,Corvette
7311954636,Critical,300.0,Solar Sail,Fighter
7311948211,Critical,40.0,Ion Drive,Corvette
7311948105,Operational,60.0,,Hauler
7311941668,Critical,60.0,,Corvette
7311929595,Operational,,Ion Drive,Explorer
7311929440,Operational,40.0,Ion Drive,Corvette
7311921771,Operational,40.0,Ion Drive,Explorer
7311910342,Operational,40.0,Hyperdrive,Shuttle
7311896607,Critical,60.0,Ion Drive,Explorer
7311896509,Critical,80.0,Ion Drive,Corvette
7311865995,Pristine,60.0,Ion Drive,Explorer
7311865935,Pristine,80.0,Ion Drive,Hauler
7311865885,Pristine,80.0,,Fighter
7311853912,Pristine,80.0,Ion Drive,Hauler
7311853752,Pristine,60.0,,Explorer
7311831354,Operational,80.0,Ion Drive,Explorer
7311831162,Pristine,60.0,Ion Drive,Explorer
7311830732,Pristine,60.0,Ion Drive,Hauler
7311830338,Operational,40.0,Ion Drive,Explorer
7311820426,Critical,,Ion Drive,Shuttle
7311820085,Critical,40.0,Plasma Thruster,Shuttle
7311819537,Operational,40.0,Hyperdrive,Shuttle
7311819507,Pristine,120.0,Ion Drive,Shuttle
7311819495,Pristine,40.0,Graviton Beam,Shuttle
7311818155,Operational,80.0,Ion Drive,Corvette
7311815807,Operational,40.0,Ion Drive,Shuttle
7311808677,Operational,180.0,Ion Drive,Hauler
7311795393,Critical,40.0,Hyperdrive,Shuttle
7311789391,Pristine,60.0,Solar Sail,Hauler
7311741403,Critical,40.0,Ion Drive,Shuttle
7311717018,Critical,80.0,Ion Drive,Explorer
7311701063,Pristine,80.0,Hyperdrive,Freighter
7311701072,Pristine,60.0,Ion Drive,Troop Transport
7311701076,Critical,240.0,Hyperdrive,Troop Transport
7311701079,Pristine,60.0,Ion Drive,Troop Transport
7311701059,Pristine,80.0,Ion Drive,Troop Transport
7311701051,Pristine,80.0,,Freighter
7311701056,Operational,40.0,Ion Drive,Troop Transport
7311700844,Operational,40.0,Ion Drive,Troop Transport
7311700838,Pristine,60.0,Ion Drive,Troop Transport
7311700841,Operational,60.0,,Troop Transport
7311688589,Critical,60.0,Ion Drive,Shuttle
7311682760,Pristine,40.0,,Explorer
7311669902,Critical,240.0,Ion Drive,Shuttle
7311660317,Critical,80.0,Ion Drive,Explorer
7311626892,Critical,40.0,Ion Drive,Shuttle
7311599994,Critical,60.0,Hyperdrive,Shuttle
7311592689,Critical,80.0,Nuclear Pulse,Explorer
7311587502,Critical,60.0,Ion Drive,Corvette
7311576995,Operational,40.0,Graviton Beam,Shuttle
7311576590,Pristine,40.0,Graviton Beam,Shuttle
7311576006,Pristine,40.0,Graviton Beam,Shuttle
7311575559,Operational,40.0,Ion Drive,Shuttle
7311575288,Operational,40.0,Ion Drive,Shuttle
7311574610,Operational,40.0,,Shuttle
7311574157,Operational,120.0,Ion Drive,Shuttle
7311568626,Operational,40.0,Ion Drive,Shuttle
7311541915,Critical,60.0,Ion Drive,Explorer
7311538928,Operational,40.0,Solar Sail,Shuttle
7311516191,Operational,40.0,Ion Drive,Shuttle
7311505593,Pristine,60.0,Graviton Beam,Explorer
7311493882,Critical,40.0,Solar Sail,Corvette
7311475127,Operational,60.0,,Hauler
7311452208,Critical,40.0,Ion Drive,Shuttle
7311448939,Operational,80.0,Hyperdrive,Hauler
7311448429,Operational,120.0,,Shuttle
7311441919,Critical,60.0,Ion Drive,Corvette
7311423002,Operational,40.0,,Corvette
7311422771,Operational,80.0,Ion Drive,Freighter
7311421846,Critical,40.0,Ion Drive,Corvette
7311417807,Critical,80.0,Ion Drive,Explorer
7311411301,Operational,60.0,Ion Drive,Hauler
7311395664,Operational,,Ion Drive,Hauler
7311390113,Operational,100.0,Ion Drive,Freighter
7311389760,Pristine,80.0,,Freighter
7311389428,Critical,60.0,Ion Drive,Explorer
7311389371,Critical,80.0,Hyperdrive,Freighter
7311388578,Operational,80.0,,Freighter
7311388215,Pristine,80.0,Hyperdrive,Shuttle
7311387863,Operational,80.0,Nuclear Pulse,Freighter
7311387508,Operational,100.0,Ion Drive,Freighter
7311387137,Critical,240.0,,Freighter
7311386812,Operational,80.0,Hyperdrive,Freighter
7311386071,Operational,80.0,,Freighter
7311385712,Critical,80.0,,Shuttle
7311385335,Operational,80.0,Nuclear Pulse,Freighter
7311384865,Operational,80.0,Hyperdrive,Shuttle
7311384822,Operational,80.0,Hyperdrive,Freighter
7311384826,Operational,80.0,Ion Drive,Freighter
7311384837,Operational,80.0,Nuclear Pulse,Shuttle
7311384869,Operational,80.0,Nuclear Pulse,Freighter
7311384791,Critical,40.0,Nuclear Pulse,Freighter
7311384757,Operational,60.0,Hyperdrive,Shuttle
7311384750,Pristine,60.0,Ion Drive,Shuttle
7311384526,Operational,,Hyperdrive,Freighter
7311384137,Critical,40.0,,Freighter
7311383740,Critical,40.0,Nuclear Pulse,Shuttle
7311383554,Critical,40.0,Nuclear Pulse,Freighter
7311383535,Critical,240.0,Nuclear Pulse,Freighter
7311383474,Operational,80.0,Ion Drive,Shuttle
7311383464,Operational,,Ion Drive,Shuttle
7311383445,Operational,60.0,,Freighter
7311383424,Critical,240.0,Nuclear Pulse,Shuttle
7311383423,Operational,80.0,,Freighter
7311383466,Operational,,Nuclear Pulse,Shuttle
7311383408,Operational,60.0,Nuclear Pulse,Freighter
7311383405,Operational,80.0,Ion Drive,Shuttle
7311383356,Pristine,100.0,Ion Drive,Shuttle
7311383342,Operational,80.0,Ion Drive,Shuttle
7311383322,Critical,240.0,Ion Drive,Freighter
7311383338,Operational,80.0,Hyperdrive,Freighter
7311383297,Critical,240.0,Nuclear Pulse,Freighter
7311383276,Critical,240.0,Nuclear Pulse,Shuttle
7311383252,Operational,100.0,Ion Drive,Freighter
7311383209,Critical,60.0,,Freighter
7311382048,Operational,60.0,,Hauler
7311381850,Critical,40.0,Nuclear Pulse,Freighter
7311381827,Critical,80.0,Ion Drive,Shuttle
7311381767,Critical,240.0,Nuclear Pulse,Freighter
7311381723,Operational,80.0,Hyperdrive,Freighter
7311381694,Critical,80.0,Hyperdrive,Freighter
7311381686,Operational,80.0,,Freighter
7311381687,Operational,80.0,Nuclear Pulse,Freighter
7311381690,Operational,,Ion Drive,Freighter
7311381692,Operational,100.0,Ion Drive,Freighter
7311381659,Critical,80.0,Hyperdrive,Freighter
7311381664,Operational,80.0,Hyperdrive,Freighter
7311381460,Critical,40.0,Nuclear Pulse,Shuttle
7311381454,Pristine,80.0,Hyperdrive,Freighter
7311381423,Critical,240.0,Hyperdrive,Shuttle
7311381424,Critical,80.0,Ion Drive,Freighter
7311380317,Operational,80.0,Ion Drive,Freighter
7311380284,Operational,80.0,Hyperdrive,Shuttle
7311380183,Critical,240.0,,Freighter
7311380128,Critical,80.0,Nuclear Pulse,Freighter
7311371151,Pristine,60.0,Ion Drive,Explorer
7311367867,Critical,240.0,Ion Drive,Explorer
7311365259,Operational,40.0,Ion Drive,Explorer
7311360610,Pristine,60.0,Ion Drive,Hauler
7311350665,Critical,40.0,Ion Drive,Shuttle
7311346662,Pristine,60.0,Ion Drive,Explorer
7311345301,Critical,60.0,Ion Drive,Explorer
7311339049,Pristine,40.0,Solar Sail,Shuttle
7311319559,Critical,80.0,Ion Drive,Fighter
7311319413,Operational,40.0,Ion Drive,Corvette
7311319201,Operational,60.0,Ion Drive,Speedster
7311319080,Pristine,60.0,Ion Drive,Explorer
7311318941,Pristine,60.0,,Explorer
7311318807,Pristine,80.0,Ion Drive,Explorer
7311306355,Critical,40.0,,Shuttle
7311306359,Pristine,120.0,,Shuttle
7311306345,Operational,40.0,Ion Drive,Shuttle
7311306329,Pristine,40.0,Graviton Beam,Shuttle
7311302496,Critical,,Ion Drive,Shuttle
7311269291,Pristine,60.0,Ion Drive,Hauler
7311244435,Critical,180.0,Ion Drive,Corvette
7311235901,Operational,40.0,Ion Drive,Corvette
7311184072,Operational,40.0,Hyperdrive,Corvette
7311166779,Pristine,40.0,Graviton Beam,Corvette
7311161608,Critical,80.0,,Shuttle
7311157912,Critical,40.0,Ion Drive,Shuttle
7311117755,Critical,60.0,Hyperdrive,Speedster
7311111854,Critical,80.0,Ion Drive,Hauler
7311081786,Critical,40.0,,Shuttle
7311081118,Critical,40.0,Plasma Thruster,Shuttle
7311080665,Pristine,40.0,Graviton Beam,Shuttle
7311080360,Operational,120.0,Ion Drive,Shuttle
7311080132,Operational,,Ion Drive,Shuttle
7311079888,Operational,40.0,Ion Drive,Shuttle
7311042920,Pristine,60.0,Ion Drive,Explorer
7311033661,Critical,60.0,Ion Drive,Explorer
7310967777,Operational,40.0,Solar Sail,Shuttle
7310961550,Critical,40.0,Solar Sail,Corvette
7310943268,Critical,300.0,Solar Sail,Hauler
7310940303,Operational,,,Troop Transport
7310937354,Operational,120.0,Nuclear Pulse,Shuttle
7310934354,Pristine,100.0,Solar Sail,Hauler
7310928510,Pristine,40.0,Ion Drive,Shuttle
7310925722,Critical,100.0,,Hauler
7310924243,Operational,60.0,Solar Sail,Corvette
7310922777,Critical,100.0,Ion Drive,Hauler
7310912188,Operational,120.0,Ion Drive,Troop Transport
7310912043,Operational,40.0,Ion Drive,Explorer
7310890361,Critical,80.0,Ion Drive,Freighter
7310878803,Critical,40.0,Plasma Thruster,Corvette
7310866053,Operational,80.0,Ion Drive,Corvette
7310866001,Pristine,40.0,Solar Sail,Shuttle
7310824428,Pristine,60.0,,Shuttle
7310810497,Pristine,40.0,Solar Sail,Shuttle
7310810445,Operational,40.0,Plasma Thruster,Shuttle
7310797034,Operational,40.0,,Shuttle
7310774612,Pristine,180.0,Ion Drive,Explorer
7310757953,Critical,40.0,Ion Drive,Shuttle
7310754731,Operational,60.0,Graviton Beam,Corvette
7310739471,Operational,60.0,,Corvette
7310721238,Critical,40.0,,Shuttle
7310691206,Operational,60.0,Plasma Thruster,Explorer
7310683747,Operational,40.0,Ion Drive,Shuttle
7310652910,Critical,60.0,,Corvette
7310629921,Critical,80.0,Ion Drive,Corvette
7310558401,Critical,40.0,,Shuttle
7310556938,Critical,40.0,Solar Sail,Shuttle
7310556661,Critical,40.0,Ion Drive,Shuttle
7310554816,Critical,40.0,,Shuttle
7310553897,Operational,40.0,Hyperdrive,Shuttle
7310543009,Critical,40.0,Ion Drive,Shuttle
7310542824,Critical,40.0,Ion Drive,Shuttle
7310542584,Critical,40.0,Ion Drive,Shuttle
7310542361,Critical,120.0,Ion Drive,Shuttle
7310532358,Critical,60.0,,Corvette
7310511908,Critical,60.0,Plasma Thruster,Hauler
7310484790,Operational,40.0,Ion Drive,Shuttle
7310478952,Pristine,40.0,Graviton Beam,Shuttle
7310473595,Operational,40.0,Ion Drive,Shuttle
7310470630,Critical,40.0,Ion Drive,Shuttle
7310468027,Critical,,Ion Drive,Shuttle
7310463147,Operational,40.0,Ion Drive,Shuttle
7310459061,Pristine,40.0,Graviton Beam,Shuttle
7310453788,Critical,40.0,Ion Drive,Corvette
7310434701,Operational,60.0,,Explorer
7310413137,Critical,60.0,Ion Drive,Corvette
7310403124,Operational,40.0,Ion Drive,Corvette
7310402877,Operational,80.0,,Freighter
7310370273,Critical,60.0,,Shuttle
7310357656,Operational,60.0,Ion Drive,Explorer
7310358587,Pristine,180.0,Hyperdrive,Hauler
7310357627,Pristine,40.0,Solar Sail,Shuttle
7310325951,Pristine,60.0,Ion Drive,Shuttle
7310297272,Operational,60.0,Graviton Beam,Corvette
7310288297,Pristine,40.0,Plasma Thruster,Shuttle
7310288277,Pristine,40.0,Graviton Beam,Shuttle
7310288279,Pristine,,Ion Drive,Shuttle
7310284575,Operational,40.0,,Shuttle
7310253814,Pristine,60.0,,Explorer
7310225162,Pristine,180.0,Ion Drive,Explorer
7310160004,Operational,60.0,Plasma Thruster,Shuttle
7310136927,Critical,60.0,,Shuttle
7310082211,Critical,,Hyperdrive,Corvette
7310034215,Operational,80.0,Ion Drive,Troop Transport
7310016314,Critical,40.0,Plasma Thruster,Corvette
7309980084,Operational,40.0,Ion Drive,Shuttle
7309972050,Pristine,120.0,Ion Drive,Shuttle
7309953468,Pristine,40.0,Graviton Beam,Freighter
7309953039,Operational,40.0,Solar Sail,Explorer
7309951979,Critical,60.0,Ion Drive,Explorer
7309951024,Critical,80.0,Ion Drive,Corvette
7309911243,Operational,120.0,Ion Drive,Shuttle
7309911166,Critical,240.0,Ion Drive,Explorer
7309902142,Pristine,60.0,,Corvette
7309902021,Critical,80.0,Ion Drive,Explorer
7309889032,Critical,40.0,Ion Drive,Shuttle
7309875648,Critical,40.0,Hyperdrive,Shuttle
7309868933,Pristine,60.0,Ion Drive,Corvette
7309868912,Operational,60.0,,Corvette
7309848224,Critical,40.0,Plasma Thruster,Corvette
7309840433,Pristine,120.0,Ion Drive,Corvette
7309795344,Pristine,40.0,,Shuttle
7309760873,Operational,40.0,,Shuttle
7309760815,Pristine,40.0,,Shuttle
7309760796,Operational,40.0,Solar Sail,Shuttle
7309757877,Pristine,40.0,Graviton Beam,Shuttle
7309757858,Operational,40.0,Ion Drive,Shuttle
7309733736,Pristine,60.0,Ion Drive,Corvette
7309710187,Operational,60.0,Graviton Beam,Corvette
7309692127,Pristine,60.0,Antimatter,Corvette
7309598519,Critical,40.0,Plasma Thruster,Shuttle
7309596141,Pristine,60.0,Ion Drive,Freighter
7309584251,Pristine,40.0,Graviton Beam,Shuttle
7309584112,Operational,40.0,Graviton Beam,Fighter
7309581202,Critical,60.0,Ion Drive,Corvette
7309508822,Critical,120.0,Ion Drive,Speedster
7309500905,Operational,40.0,,Shuttle
7309491056,Operational,40.0,Ion Drive,Shuttle
7309466661,Critical,50.0,Ion Drive,Shuttle
7309444951,Operational,40.0,Ion Drive,Shuttle
7309441285,Pristine,40.0,Graviton Beam,Shuttle
7309432586,Critical,40.0,Ion Drive,Shuttle
7309431761,Operational,40.0,Ion Drive,Shuttle
7309388867,Pristine,40.0,Graviton Beam,Fighter
7309386327,Critical,40.0,Ion Drive,Shuttle
7309379404,Critical,60.0,Ion Drive,Corvette
7309365192,Pristine,40.0,Ion Drive,Shuttle
7309344531,Critical,60.0,Nuclear Pulse,Speedster
7309336740,Pristine,60.0,Ion Drive,Corvette
7309315881,Operational,120.0,Ion Drive,Shuttle
7309315670,Operational,40.0,Ion Drive,Shuttle
7309315211,Pristine,120.0,Ion Drive,Shuttle
7309315002,Operational,40.0,Ion Drive,Shuttle
7309314112,Pristine,40.0,,Shuttle
7309313863,Operational,120.0,Ion Drive,Shuttle
7309313620,Pristine,40.0,Ion Drive,Shuttle
7309312843,Critical,40.0,Hyperdrive,Shuttle
7309309010,Operational,40.0,Ion Drive,Shuttle
7309308803,Pristine,40.0,Graviton Beam,Shuttle
7309308608,Operational,40.0,Ion Drive,Shuttle
7309301508,Pristine,40.0,Graviton Beam,Shuttle
7309285507,Pristine,100.0,Solar Sail,Fighter
7309285639,Critical,40.0,Ion Drive,Corvette
7309264329,Critical,240.0,Ion Drive,Shuttle
7309250475,Pristine,60.0,Ion Drive,Corvette
7309241789,Critical,80.0,Nuclear Pulse,Freighter
7309222991,Operational,60.0,Ion Drive,Shuttle
7309192123,Pristine,40.0,Ion Drive,Shuttle
7309192128,Pristine,40.0,Graviton Beam,Shuttle
7309192111,Pristine,,Graviton Beam,Shuttle
7309189180,Pristine,120.0,Ion Drive,Shuttle
7309189157,Operational,40.0,,Shuttle
7309162369,Pristine,40.0,Solar Sail,Shuttle
7309151528,Pristine,80.0,Hyperdrive,Shuttle
7309140128,Operational,60.0,Ion Drive,Freighter
7309122163,Operational,60.0,,Hauler
7309067136,Critical,120.0,Ion Drive,Speedster
7309048982,Critical,40.0,Ion Drive,Explorer
7309034279,Operational,40.0,Ion Drive,Shuttle
7309021666,Pristine,40.0,Ion Drive,Troop Transport
7308983367,Critical,60.0,Ion Drive,Corvette
7308969949,Critical,60.0,Ion Drive,Corvette
7308952053,Pristine,40.0,Graviton Beam,Shuttle
7308932276,Pristine,60.0,Graviton Beam,Explorer
7308921874,Critical,40.0,Ion Drive,Corvette
7308919338,Critical,40.0,Hyperdrive,Shuttle
7308911222,Operational,60.0,Ion Drive,Explorer
7308888798,Critical,60.0,,Corvette
7308865425,Critical,40.0,Ion Drive,Explorer
7308854113,Pristine,80.0,Ion Drive,Hauler
7308848055,Critical,,Ion Drive,Corvette
7308844860,Critical,80.0,Hyperdrive,Hauler
7308842482,Critical,60.0,Ion Drive,Corvette
7308819618,Operational,80.0,Ion Drive,Hauler
7308819340,Pristine,40.0,Graviton Beam,Corvette
7308796380,Critical,120.0,Ion Drive,Explorer
7308787250,Critical,40.0,Ion Drive,Shuttle
7308785111,Operational,80.0,Ion Drive,Fighter
7308784873,Pristine,80.0,Hyperdrive,Shuttle
7308773594,Critical,60.0,Ion Drive,Corvette
7308773221,Operational,40.0,Hyperdrive,Explorer
7308745784,Operational,80.0,Ion Drive,Hauler
7308738418,Critical,80.0,Ion Drive,Shuttle
7308728202,Critical,60.0,Ion Drive,Hauler
7308717036,Operational,40.0,,Troop Transport
7308711653,Operational,40.0,Ion Drive,Corvette
7308708711,Critical,40.0,,Corvette
7308703132,Pristine,60.0,,Hauler
7308701971,Pristine,120.0,,Shuttle
7308701963,Pristine,,,Shuttle
7308701954,Pristine,40.0,Graviton Beam,Shuttle
7308699652,Pristine,120.0,Ion Drive,Shuttle
7308699640,Operational,40.0,Hyperdrive,Shuttle
7308645962,Pristine,80.0,Ion Drive,Shuttle
7308630105,Critical,80.0,,Explorer
7308626890,Critical,,Ion Drive,Shuttle
7308600575,Operational,60.0,Ion Drive,Shuttle
7308579912,Operational,40.0,Ion Drive,Shuttle
7308579144,Critical,40.0,Ion Drive,Corvette
7308554036,Critical,60.0,Ion Drive,Explorer
7308522231,Critical,80.0,Ion Drive,Explorer
7308507172,Pristine,,Plasma Thruster,Corvette
7308504921,Critical,60.0,Ion Drive,Explorer
7308485678,Critical,40.0,,Shuttle
7308485634,Critical,80.0,Plasma Thruster,Explorer
7308485607,Critical,60.0,Ion Drive,Explorer
7308464555,Operational,40.0,Ion Drive,Shuttle
7308450063,Operational,60.0,Ion Drive,Explorer
7308449579,Pristine,60.0,Ion Drive,Explorer
7308441758,Pristine,,,Explorer
7308441693,Critical,180.0,Ion Drive,Corvette
7308417863,Operational,60.0,,Explorer
7308392571,Critical,80.0,Ion Drive,Hauler
7308392468,Critical,60.0,,Corvette
7308367198,Operational,80.0,Ion Drive,Hauler
7308365086,Operational,40.0,Hyperdrive,Corvette
7308337198,Critical,,Ion Drive,Troop Transport
7308337068,Critical,60.0,Ion Drive,Explorer
7308308632,Critical,80.0,Ion Drive,Fighter
7308302315,Pristine,40.0,Ion Drive,Shuttle
7308299773,Critical,80.0,Ion Drive,Shuttle
7308295742,Pristine,60.0,Ion Drive,Shuttle
7308295643,Operational,60.0,Ion Drive,Shuttle
7308281284,Critical,40.0,Solar Sail,Corvette
7308280968,Operational,,Hyperdrive,Explorer
7308238538,Pristine,,Hyperdrive,Hauler
7308232383,Pristine,60.0,Ion Drive,Explorer
7308232382,Pristine,60.0,Ion Drive,Corvette
7308228384,Operational,,Ion Drive,Shuttle
7308204051,Operational,,Ion Drive,Shuttle
7308204040,Pristine,120.0,Plasma Thruster,Shuttle
7308204043,Pristine,40.0,Graviton Beam,Shuttle
7308199884,Operational,40.0,Ion Drive,Shuttle
7308179558,Pristine,80.0,Ion Drive,Fighter
7308137175,Pristine,40.0,Ion Drive,Corvette
7308099881,Critical,40.0,Ion Drive,Shuttle
7308062041,Critical,40.0,Ion Drive,Speedster
7308060307,Critical,60.0,Ion Drive,Corvette
7308055231,Critical,60.0,Hyperdrive,Shuttle
7308031579,Critical,40.0,Solar Sail,Corvette
7308021785,Critical,,Ion Drive,Explorer
7307995502,Critical,60.0,Ion Drive,Corvette
7307965551,Operational,80.0,Ion Drive,Explorer
7307956167,Critical,60.0,Ion Drive,Corvette
7307946996,Critical,60.0,Ion Drive,Explorer
7307919917,Pristine,120.0,Graviton Beam,Shuttle
7307909585,Critical,120.0,,Corvette
7307886134,Operational,120.0,Ion Drive,Shuttle
7307884060,Critical,,Ion Drive,Speedster
7307883751,Operational,40.0,Ion Drive,Speedster
7307883318,Operational,80.0,Nuclear Pulse,Freighter
7307882710,Critical,40.0,Ion Drive,Speedster
7307882262,Operational,40.0,,Explorer
7307881901,Operational,80.0,,Freighter
7307881605,Critical,40.0,Ion Drive,Speedster
7307881286,Operational,60.0,Plasma Thruster,Freighter
7307874195,Critical,60.0,Hyperdrive,Speedster
7307873798,Pristine,100.0,Hyperdrive,Fighter
7307873613,Pristine,60.0,Hyperdrive,Speedster
7307859883,Operational,80.0,Ion Drive,Corvette
7307807487,Critical,60.0,Ion Drive,Explorer
7307807029,Critical,40.0,Ion Drive,Shuttle
7307751877,Critical,60.0,,Shuttle
7307722757,Operational,60.0,Plasma Thruster,Shuttle
7307707165,Critical,40.0,,Corvette
7307667154,Operational,,Ion Drive,Shuttle
7307667126,Operational,40.0,Plasma Thruster,Shuttle
7307667141,Operational,40.0,Ion Drive,Shuttle
7307662982,Pristine,40.0,Ion Drive,Shuttle
7307662967,Operational,40.0,,Shuttle
7307624585,Operational,60.0,Graviton Beam,Corvette
7307623928,Operational,60.0,Graviton Beam,Corvette
7307598882,Pristine,40.0,Ion Drive,Corvette
